Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+3	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
test_docs/40.conllu	29	946	32.62068965517241	4.592074592074592	0.56	0.495	0.69	0.59	7.6109936575052854	17.019027484143763	5.813953488372093	2.536997885835095	2.3255813953488373	15.856236786469344	0	20.930232558139537	2.431289640591966	0	3.8054968287526427	4.12262156448203	9.30232558139535	0.6342494714587738	0.3171247357293869	7.293868921775899	0	0.5046620046620046	2.0408163265306123	0	24.489795918367346	73.46938775510205	0	0	94.5945945945946	5.405405405405405	53.6231884057971	5.797101449275362	23.18840579710145	17.391304347826086	0	0	0	0	43.24324324324324	0	0	56.75675675675676	0	0	4.545454545454546	95.45454545454545	4.761904761904762	0	95.23809523809524	0	87.5	0	8.333333333333334	4.166666666666667	4.761904761904762	0	33.333333333333336	0	4.761904761904762	57.142857142857146	2.7241379310344827	93.10344827586206	3.1159420289855073	0	8.955223880597014	22.388059701492537	28.35820895522388	22.388059701492537	14.925373134328359	2.985074626865672	5.517241379310345	11.974683544303797	14.89655172413793	2.9794933655006033	37	1.234375	64	79.6875	17.1875	3.125	0	0	7.142857142857143	92.85714285714286	81.25	18.75	0.9513742071881607	1.5856236786469344	0.7399577167019028	4.968287526427061	6.976744186046512	0.42283298097251587	0.8456659619450317	0.6342494714587738	15.644820295983086	2.3255813953488373	0.21141649048625794	0.21141649048625794	2.431289640591966	1.0570824524312896	0	15.433403805496829	0.3171247357293869	0.10570824524312897	0	0	1.2684989429175475	0.10570824524312897	0.21141649048625794	0.9513742071881607	0	0	1.2684989429175475	0.10570824524312897	1.9027484143763214	9.19661733615222	4.334038054968287	0.7399577167019028	2.219873150105708	2.854122621564482	6.4482029598308666	0.3171247357293869	0.21141649048625794	9.30232558139535	3.06553911205074	0	0.6342494714587738	40.90909090909091	59.09090909090909	82.05128205128206	17.94871794871795	1.1818181818181819	81.81818181818181	18.181818181818183	0	0	0
test_docs/720.conllu	9	206	22.88888888888889	4.736559139784946	0.66	0	0.75	0	3.3980582524271843	13.592233009708737	6.310679611650485	5.825242718446602	3.883495145631068	15.048543689320388	0	17.961165048543688	0	0	7.281553398058253	3.883495145631068	9.70873786407767	0.4854368932038835	0	12.62135922330097	0	0.489247311827957	0	23.529411764705884	41.1764705882353	35.294117647058826	0	0	100.0	0	38.46153846153846	3.8461538461538463	30.76923076923077	26.923076923076923	0	0	0	0	30.0	10.0	0	60.0	0	41.666666666666664	16.666666666666668	41.666666666666664	0	0	100.0	0	83.33333333333333	0	0	16.666666666666668	10.0	0	40.0	10.0	0	40.0	3.0	66.66666666666667	2.769230769230769	0	19.23076923076923	34.61538461538461	15.384615384615385	15.384615384615385	11.538461538461538	3.8461538461538463	5.111111111111111	7.62962962962963	10.11111111111111	2.7005649717514126	27	1.2	10	90.0	0	10.0	0	0	23.076923076923077	76.92307692307692	80.0	20.0	0.4854368932038835	3.883495145631068	1.4563106796116505	5.825242718446602	2.4271844660194173	0	4.854368932038835	0.4854368932038835	11.650485436893204	3.883495145631068	0.970873786407767	0	2.912621359223301	0.4854368932038835	0	12.62135922330097	2.4271844660194173	0	0	0	0.970873786407767	0	0	0.4854368932038835	0	0	1.4563106796116505	0	2.4271844660194173	5.825242718446602	7.281553398058253	0	0	6.310679611650485	5.339805825242719	0	0.970873786407767	9.70873786407767	4.368932038834951	0	0.4854368932038835	28.571428571428573	71.42857142857143	80.0	20.0	1.0714285714285714	92.85714285714286	7.142857142857143	0	0	0
test_docs/913.conllu	17	285	16.764705882352942	4.823275862068965	0.71	0.575	0.82	0.69	5.964912280701754	11.228070175438596	6.315789473684211	4.56140350877193	3.508771929824561	11.929824561403509	0	16.842105263157894	0	0	7.719298245614035	1.4035087719298245	18.596491228070175	1.4035087719298245	0	10.526315789473685	0	0.5043103448275862	0	3.7037037037037037	37.03703703703704	59.25925925925926	0	0	100.0	0	56.666666666666664	0	10.0	33.333333333333336	0	0	0	5.882352941176471	17.647058823529413	0	0	76.47058823529412	0	18.181818181818183	18.181818181818183	63.63636363636363	33.333333333333336	0	55.55555555555556	11.11111111111111	69.23076923076923	0	15.384615384615385	15.384615384615385	0	0	33.333333333333336	11.11111111111111	0	55.55555555555556	1.9411764705882353	76.47058823529412	2.7	6.666666666666667	10.0	33.333333333333336	20.0	16.666666666666668	13.333333333333334	0	3.5294117647058822	8.636363636363637	6.823529411764706	2.567441860465116	15	1.125	8	87.5	12.5	0	0	0	30.0	70.0	100.0	0.0	1.4035087719298245	2.1052631578947367	1.4035087719298245	5.614035087719298	4.2105263157894735	0	2.807017543859649	0.7017543859649122	10.175438596491228	3.508771929824561	0	0	3.508771929824561	1.0526315789473684	0	10.87719298245614	1.0526315789473684	0	0	0	1.7543859649122806	0.3508771929824561	0	0.7017543859649122	0	0	0.7017543859649122	1.0526315789473684	2.456140350877193	3.1578947368421053	5.964912280701754	0.7017543859649122	0	2.456140350877193	5.964912280701754	0.3508771929824561	0.7017543859649122	18.596491228070175	5.964912280701754	0	0.7017543859649122	48.148148148148145	51.851851851851855	92.85714285714286	7.142857142857143	1.0	100.0	0	0	0	0
test_docs/184.conllu	10	314	31.4	4.188405797101449	0.62	0.49	0.69	0.54	4.140127388535032	15.605095541401274	5.414012738853503	2.5477707006369426	3.821656050955414	15.605095541401274	0	19.745222929936304	2.5477707006369426	0	2.5477707006369426	5.414012738853503	12.101910828025478	1.5923566878980893	0	8.9171974522293	0	0.4963768115942029	0	22.727272727272727	40.90909090909091	36.36363636363637	0	0	92.85714285714286	7.142857142857143	50.0	0	21.428571428571427	28.571428571428573	0	0	0	0	35.714285714285715	0	0	64.28571428571429	0	0	12.5	87.5	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	90.0	3.2142857142857144	0	0	25.0	42.857142857142854	17.857142857142858	14.285714285714286	0	5.0	10.466666666666667	14.2	3.0413533834586466	42	1.1333333333333333	15	86.66666666666667	13.333333333333334	0	0	0	17.647058823529413	82.3529411764706	71.42857142857143	28.571428571428573	0.9554140127388535	0.9554140127388535	1.910828025477707	5.095541401273885	3.1847133757961785	0.6369426751592356	1.5923566878980893	0.3184713375796178	14.012738853503185	3.821656050955414	0.6369426751592356	0	4.777070063694268	0.6369426751592356	0.3184713375796178	15.605095541401274	0	0	0	0	0.6369426751592356	0	0	0.3184713375796178	0	0	2.229299363057325	0	3.1847133757961785	6.369426751592357	3.821656050955414	0.3184713375796178	0.6369426751592356	5.414012738853503	6.050955414012739	0.9554140127388535	0	12.101910828025478	3.1847133757961785	0	0.3184713375796178	37.5	62.5	100.0	0.0	1.0714285714285714	92.85714285714286	7.142857142857143	0	0	0
test_docs/503.conllu	4	213	53.25	4.86734693877551	0.68	0	0.73	0	7.981220657276995	19.248826291079812	3.755868544600939	3.755868544600939	0	17.370892018779344	0	20.657276995305164	1.408450704225352	0	1.8779342723004695	7.511737089201878	7.981220657276995	0.4694835680751174	0	7.042253521126761	0.9389671361502347	0.5102040816326531	0	10.0	80.0	10.0	0	0	100.0	0	6.666666666666667	6.666666666666667	26.666666666666668	60.0	0	0	0	0	0	0	0	100.0	0	12.5	12.5	75.0	0	0	100.0	0	87.5	0	0	12.5	0	0	0	0	0	100.0	4.0	100.0	3.3333333333333335	0	20.0	6.666666666666667	26.666666666666668	20.0	20.0	6.666666666666667	7.0	13.3125	22.25	2.859375	42	1.5714285714285714	14	71.42857142857143	7.142857142857143	14.285714285714286	7.142857142857143	0	0.0	100.0	85.71428571428571	14.285714285714286	0.9389671361502347	1.408450704225352	1.8779342723004695	3.755868544600939	7.042253521126761	0.4694835680751174	2.347417840375587	0.9389671361502347	17.84037558685446	0	0	0	0	0.4694835680751174	0	17.370892018779344	0	0	0	0	0.4694835680751174	0.4694835680751174	0	0	0	0.4694835680751174	2.816901408450704	0	1.8779342723004695	11.737089201877934	2.347417840375587	0.9389671361502347	0.9389671361502347	3.755868544600939	7.981220657276995	0.4694835680751174	0	7.981220657276995	1.8779342723004695	0	1.408450704225352	25.0	75.0	83.33333333333333	16.666666666666668	1.5	62.5	25.0	12.5	0	0
test_docs/776.conllu	14	318	22.714285714285715	4.65017667844523	0.66	0.575	0.71	0.66	8.176100628930818	16.666666666666668	4.088050314465409	4.716981132075472	2.20125786163522	17.29559748427673	0	18.867924528301888	0.6289308176100629	0	2.830188679245283	6.289308176100629	11.0062893081761	0.31446540880503143	0	6.918238993710692	0	0.49823321554770317	0	0	76.47058823529412	23.529411764705884	0	0	100.0	0	18.181818181818183	0	22.727272727272727	59.09090909090909	0	0	0	0	0	25.0	0	75.0	0	0	0	100.0	13.333333333333334	0	86.66666666666667	0	100.0	0	0	0	0	0	20.0	6.666666666666667	0	73.33333333333333	2.0	78.57142857142857	2.3181818181818183	4.761904761904762	14.285714285714286	33.333333333333336	33.333333333333336	9.523809523809524	4.761904761904762	0	4.5	11.357142857142858	10.214285714285714	2.54275092936803	26	1.6842105263157894	19	68.42105263157895	10.526315789473685	5.2631578947368425	15.789473684210526	0	12.5	87.5	85.71428571428571	14.285714285714286	0.9433962264150944	1.2578616352201257	1.5723270440251573	3.7735849056603774	6.60377358490566	0	2.830188679245283	0.31446540880503143	15.09433962264151	2.20125786163522	0.31446540880503143	0	3.459119496855346	1.8867924528301887	0	16.352201257861637	0.6289308176100629	0	0	0	0.6289308176100629	0	0	0	0	0	0.9433962264150944	0	1.8867924528301887	9.119496855345911	4.088050314465409	0.31446540880503143	0.31446540880503143	2.5157232704402515	6.289308176100629	0	0.31446540880503143	11.0062893081761	4.40251572327044	0	0.9433962264150944	42.30769230769231	57.69230769230769	80.0	20.0	1.5	60.0	30.0	10.0	0	0
test_docs/301.conllu	33	675	20.454545454545453	4.598615916955017	0.68	0.575	0.82	0.67	4.7407407407407405	13.925925925925926	2.6666666666666665	3.8518518518518516	2.814814814814815	14.222222222222221	0.14814814814814814	15.555555555555555	1.3333333333333333	0	5.185185185185185	11.851851851851851	14.37037037037037	0.7407407407407407	0	8.296296296296296	0.2962962962962963	0.5034602076124568	4.545454545454546	11.363636363636363	56.81818181818182	27.272727272727273	0	0	100.0	0	37.5	0	21.428571428571427	41.07142857142857	0	0	9.523809523809524	0	9.523809523809524	23.80952380952381	4.761904761904762	52.38095238095238	3.8461538461538463	7.6923076923076925	7.6923076923076925	80.76923076923077	0	0	100.0	0	92.3076923076923	0	0	7.6923076923076925	8.333333333333334	0	8.333333333333334	25.0	0	58.333333333333336	1.7272727272727273	57.57575757575758	2.7857142857142856	0	10.714285714285714	33.92857142857143	30.357142857142858	16.071428571428573	8.928571428571429	0	3.9696969696969697	11.842105263157896	9.212121212121213	2.6	28	1.1842105263157894	38	81.57894736842105	18.42105263157895	0	0	0	25.0	75.0	70.83333333333333	29.166666666666668	1.037037037037037	1.037037037037037	0.7407407407407407	2.074074074074074	4.592592592592593	1.1851851851851851	2.962962962962963	0.4444444444444444	12.74074074074074	2.814814814814815	0.4444444444444444	0.14814814814814814	3.7037037037037037	0.4444444444444444	0	13.037037037037036	1.037037037037037	0.14814814814814814	0	0	1.037037037037037	0.14814814814814814	0	0.5925925925925926	1.037037037037037	0.14814814814814814	3.5555555555555554	0.8888888888888888	1.7777777777777777	8.74074074074074	3.111111111111111	0.4444444444444444	0.2962962962962963	3.259259259259259	5.62962962962963	0.7407407407407407	0.4444444444444444	14.37037037037037	4.888888888888889	0	0.2962962962962963	43.18181818181818	56.81818181818182	92.0	8.0	1.1363636363636365	86.36363636363636	13.636363636363637	0	0	0
test_docs/175.conllu	7	302	43.142857142857146	4.91044776119403	0.71	0.62	0.77	0.68	8.940397350993377	15.562913907284768	5.629139072847682	3.3112582781456954	0.6622516556291391	16.225165562913908	0	16.225165562913908	0.33112582781456956	0	4.635761589403973	6.953642384105961	11.258278145695364	0.9933774834437086	0	9.271523178807946	0	0.5298507462686567	5.555555555555555	0	61.111111111111114	33.333333333333336	0	0	100.0	0	25.0	10.714285714285714	25.0	39.285714285714285	0	0	0	0	42.857142857142854	0	0	57.142857142857146	0	22.22222222222222	0	77.77777777777777	0	0	66.66666666666667	33.333333333333336	90.0	0	10.0	0	0	0	44.44444444444444	0	0	55.55555555555556	4.0	100.0	2.7857142857142856	0	21.428571428571427	21.428571428571427	32.142857142857146	10.714285714285714	10.714285714285714	3.5714285714285716	7.0	10.785714285714286	18.142857142857142	2.8160919540229883	56	1.3529411764705883	17	76.47058823529412	11.764705882352942	11.764705882352942	0	0	0.0	100.0	61.53846153846154	38.46153846153846	1.6556291390728477	1.6556291390728477	1.6556291390728477	5.298013245033113	8.609271523178808	0.33112582781456956	2.6490066225165565	0.6622516556291391	14.23841059602649	0.6622516556291391	0.9933774834437086	0	0.6622516556291391	0	0	15.2317880794702	0.9933774834437086	0	0	0	0.33112582781456956	0.33112582781456956	0	0.33112582781456956	0	0	1.9867549668874172	0.33112582781456956	2.3178807947019866	8.940397350993377	3.642384105960265	0.6622516556291391	0.33112582781456956	3.9735099337748343	5.960264900662252	0.6622516556291391	0	11.258278145695364	2.3178807947019866	0	1.3245033112582782	25.0	75.0	66.66666666666667	33.333333333333336	1.4	66.66666666666667	26.666666666666668	6.666666666666667	0	0
test_docs/241.conllu	11	418	38.0	4.723514211886305	0.66	0.575	0.76	0.655	7.177033492822966	17.464114832535884	5.2631578947368425	2.8708133971291865	4.784688995215311	15.311004784688995	0	23.923444976076556	1.674641148325359	0	1.4354066985645932	3.110047846889952	7.416267942583732	1.1961722488038278	0	8.373205741626794	0	0.5167958656330749	8.333333333333334	0	45.833333333333336	45.833333333333336	7.6923076923076925	0	84.61538461538461	7.6923076923076925	37.142857142857146	5.714285714285714	25.714285714285715	31.428571428571427	0	0	0	0	30.76923076923077	7.6923076923076925	0	61.53846153846154	10.0	0	0	90.0	30.0	0	70.0	0	83.33333333333333	0	16.666666666666668	0	0	0	30.0	0	0	70.0	3.5454545454545454	90.9090909090909	2.857142857142857	0	14.285714285714286	22.857142857142858	37.142857142857146	14.285714285714286	11.428571428571429	0	6.909090909090909	10.717948717948717	16.727272727272727	2.5904255319148937	33	1.3666666666666667	30	73.33333333333333	20.0	3.3333333333333335	3.3333333333333335	0	0.0	100.0	89.47368421052632	10.526315789473685	1.4354066985645932	0.23923444976076555	1.9138755980861244	4.545454545454546	6.45933014354067	0.23923444976076555	1.4354066985645932	0.4784688995215311	16.74641148325359	4.784688995215311	0.7177033492822966	0.4784688995215311	4.545454545454546	0.9569377990430622	0.23923444976076555	15.311004784688995	0	0	0	0	0.23923444976076555	0	0	0.4784688995215311	0.23923444976076555	0	0	0	1.9138755980861244	10.526315789473685	3.827751196172249	0.4784688995215311	1.1961722488038278	3.827751196172249	5.502392344497608	0.4784688995215311	0	7.416267942583732	2.6315789473684212	0	0.7177033492822966	32.25806451612903	67.74193548387096	85.71428571428571	14.285714285714286	1.3125	75.0	18.75	6.25	0	0
test_docs/758.conllu	14	290	20.714285714285715	4.646586345381526	0.68	0.565	0.73	0.63	5.862068965517241	13.448275862068966	9.310344827586206	4.482758620689655	3.103448275862069	14.482758620689655	0	17.24137931034483	0	0	5.862068965517241	3.4482758620689653	14.137931034482758	0.3448275862068966	0	8.275862068965518	0	0.5140562248995983	0	0	53.333333333333336	46.666666666666664	0	0	100.0	0	29.166666666666668	4.166666666666667	33.333333333333336	33.333333333333336	0	0	0	0	28.571428571428573	0	0	71.42857142857143	8.333333333333334	0	0	91.66666666666667	8.333333333333334	0	91.66666666666667	0	92.3076923076923	0	7.6923076923076925	0	0	0	0	0	0	100.0	1.8571428571428572	64.28571428571429	3.0833333333333335	0	8.333333333333334	25.0	29.166666666666668	29.166666666666668	4.166666666666667	4.166666666666667	4.142857142857143	11.153846153846153	10.785714285714286	2.651063829787234	38	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	0	8.333333333333334	91.66666666666667	94.73684210526316	5.2631578947368425	0.6896551724137931	3.103448275862069	1.0344827586206897	8.96551724137931	4.482758620689655	0	3.4482758620689653	0.3448275862068966	11.724137931034482	3.103448275862069	0	0.3448275862068966	2.0689655172413794	0.6896551724137931	0	14.482758620689655	0	0	0	0	1.3793103448275863	0	0	0.3448275862068966	0	0	0.3448275862068966	0	2.0689655172413794	5.172413793103448	6.206896551724138	0.3448275862068966	0	4.137931034482759	5.517241379310345	0	0	14.137931034482758	4.827586206896552	0	1.0344827586206897	36.0	64.0	75.0	25.0	1.0666666666666667	93.33333333333333	6.666666666666667	0	0	0
test_docs/39.conllu	53	1205	22.735849056603772	4.567647058823529	0.61	0.545	0.68	0.615	4.8962655601659755	10.622406639004149	5.975103734439834	6.390041493775934	3.319502074688797	12.531120331950207	0.08298755186721991	14.024896265560166	0.8298755186721992	0	8.049792531120332	5.062240663900415	15.352697095435685	1.991701244813278	0	10.87136929460581	0	0.4823529411764706	2.912621359223301	3.883495145631068	40.77669902912621	52.42718446601942	0	0	96.72131147540983	3.278688524590164	46.56488549618321	3.816793893129771	17.557251908396946	32.06106870229008	0	0	6.557377049180328	0	29.508196721311474	11.475409836065573	0	52.459016393442624	2.7027027027027026	10.81081081081081	2.7027027027027026	83.78378378378379	4.166666666666667	0	95.83333333333333	0	93.50649350649351	0	3.896103896103896	2.5974025974025974	1.3888888888888888	2.7777777777777777	15.277777777777779	30.555555555555557	0	50.0	2.830188679245283	84.90566037735849	2.7099236641221376	0.7633587786259542	17.557251908396946	30.53435114503817	24.427480916030536	17.557251908396946	6.106870229007634	3.053435114503817	4.245283018867925	8.033333333333333	10.88679245283019	2.9669762641898867	41	1.2666666666666666	45	80.0	13.333333333333334	6.666666666666667	0	0	45.6140350877193	54.3859649122807	69.44444444444444	30.555555555555557	0.16597510373443983	2.240663900414938	1.8257261410788381	5.809128630705394	4.481327800829876	0.6639004149377593	3.900414937759336	0.4979253112033195	9.87551867219917	3.319502074688797	0.8298755186721992	0	3.5684647302904566	1.991701244813278	0.08298755186721991	11.369294605809129	1.161825726141079	0	0.08298755186721991	0	0.995850622406639	0.16597510373443983	0	0.4149377593360996	0.08298755186721991	0	0.8298755186721992	0.33195020746887965	2.6556016597510372	5.726141078838174	5.394190871369295	0.4979253112033195	0.7468879668049793	4.398340248962656	4.813278008298755	0.08298755186721991	0.5809128630705395	15.186721991701244	4.398340248962656	0	0.8298755186721992	37.81512605042017	62.18487394957983	81.08108108108108	18.91891891891892	1.25	78.33333333333333	20.0	0	1.6666666666666667	0
test_docs/35.conllu	27	519	19.22222222222222	4.860520094562648	0.62	0.53	0.73	0.65	3.6608863198458574	12.138728323699421	5.5876685934489405	3.0828516377649327	1.9267822736030829	13.294797687861271	0	16.570327552986512	0.5780346820809249	0	3.8535645472061657	12.909441233140655	18.497109826589597	0.7707129094412332	0.1926782273603083	6.936416184971098	0	0.5602836879432624	19.35483870967742	3.225806451612903	32.25806451612903	45.16129032258065	4.761904761904762	0	90.47619047619048	4.761904761904762	58.333333333333336	2.7777777777777777	11.11111111111111	27.77777777777778	0	0	9.523809523809524	0	14.285714285714286	9.523809523809524	0	66.66666666666667	40.0	0	0	60.0	6.666666666666667	0	93.33333333333333	0	93.75	0	6.25	0	20.0	0	6.666666666666667	0	0	73.33333333333333	1.6296296296296295	74.07407407407408	2.7222222222222223	2.7777777777777777	25.0	16.666666666666668	22.22222222222222	22.22222222222222	8.333333333333334	2.7777777777777777	3.3703703703703702	11.795454545454545	10.777777777777779	4.290404040404041	61	1.0	31	100.0	0	0	0	0	30.0	70.0	46.15384615384615	53.84615384615385	0.5780346820809249	0.3853564547206166	1.1560693641618498	5.202312138728324	3.275529865125241	0.9633911368015414	1.1560693641618498	0.3853564547206166	11.368015414258188	2.1194605009633913	0.1926782273603083	0	5.5876685934489405	1.5414258188824663	0	12.909441233140655	0.1926782273603083	0.1926782273603083	0	0	1.1560693641618498	0.1926782273603083	0	0.1926782273603083	0	0	5.009633911368016	0	1.5414258188824663	7.129094412331407	4.624277456647399	0.3853564547206166	0.5780346820809249	1.9267822736030829	5.009633911368016	0	0.9633911368015414	18.497109826589597	5.202312138728324	0	0.3853564547206166	54.054054054054056	45.945945945945944	70.58823529411765	29.41176470588235	1.2142857142857142	85.71428571428571	7.142857142857143	7.142857142857143	0	0
test_docs/57.conllu	9	268	29.77777777777778	4.818181818181818	0.68	0.585	0.77	0.67	6.7164179104477615	16.044776119402986	5.223880597014926	3.3582089552238807	1.8656716417910448	16.044776119402986	0	18.28358208955224	0	0	3.7313432835820897	7.08955223880597	9.701492537313433	1.8656716417910448	0	10.074626865671641	0	0.5247933884297521	0	4.761904761904762	66.66666666666667	28.571428571428573	0	0	70.0	30.0	37.03703703703704	3.7037037037037037	18.51851851851852	40.74074074074074	0	0	0	0	10.0	10.0	0	80.0	0	0	12.5	87.5	0	0	87.5	12.5	88.88888888888889	0	11.11111111111111	0	0	0	50.0	0	0	50.0	3.2222222222222223	77.77777777777777	2.962962962962963	0	3.7037037037037037	40.74074074074074	22.22222222222222	25.925925925925927	3.7037037037037037	3.7037037037037037	5.222222222222222	9.241379310344827	13.88888888888889	2.8412017167381975	20	1.1666666666666667	12	83.33333333333333	16.666666666666668	0	0	0	0.0	100.0	64.28571428571429	35.714285714285715	1.492537313432836	0.746268656716418	3.3582089552238807	4.850746268656716	5.223880597014926	0.373134328358209	1.8656716417910448	0.746268656716418	13.805970149253731	1.8656716417910448	1.492537313432836	0.373134328358209	1.492537313432836	0.746268656716418	0	14.552238805970148	1.1194029850746268	0.373134328358209	0	0	0.373134328358209	0	0.373134328358209	0.373134328358209	0	0	2.985074626865672	0.746268656716418	4.104477611940299	5.597014925373134	4.477611940298507	0.746268656716418	0	3.7313432835820897	7.835820895522388	0.373134328358209	0	9.701492537313433	3.3582089552238807	0	0.746268656716418	26.923076923076923	73.07692307692308	84.21052631578948	15.789473684210526	1.4615384615384615	53.84615384615385	46.15384615384615	0	0	0
test_docs/793.conllu	8	249	31.125	5.2844444444444445	0.61	0.575	0.67	0.635	12.85140562248996	16.06425702811245	4.016064257028113	4.016064257028113	4.016064257028113	15.662650602409638	0	19.67871485943775	0.40160642570281124	0	1.606425702811245	5.220883534136546	9.63855421686747	0.8032128514056225	0	6.024096385542169	0	0.5288888888888889	0	0	60.0	40.0	25.0	0	75.0	0	26.666666666666668	0	33.333333333333336	40.0	0	0	0	0	25.0	0	0	75.0	0	0	11.11111111111111	88.88888888888889	50.0	0	50.0	0	80.0	0	10.0	10.0	0	0	37.5	0	0	62.5	2.375	87.5	2.6666666666666665	0	13.333333333333334	40.0	26.666666666666668	6.666666666666667	13.333333333333334	0	6.875	13.105263157894736	9.75	2.4009216589861753	19	1.5833333333333333	12	66.66666666666667	25.0	0	0	8.333333333333334	0.0	100.0	72.72727272727273	27.272727272727273	1.606425702811245	0.40160642570281124	1.2048192771084338	4.016064257028113	10.441767068273093	0	2.0080321285140563	0.40160642570281124	14.457831325301205	4.016064257028113	0.40160642570281124	0.40160642570281124	4.016064257028113	1.606425702811245	0	15.261044176706827	0.40160642570281124	0	0	0	0.40160642570281124	0	0	0.40160642570281124	0	0	1.2048192771084338	0	2.4096385542168677	8.433734939759036	3.6144578313253013	0.8032128514056225	0	2.4096385542168677	5.622489959839357	0.40160642570281124	0	9.63855421686747	3.21285140562249	0	0.8032128514056225	41.1764705882353	58.8235294117647	80.0	20.0	1.1111111111111112	88.88888888888889	11.11111111111111	0	0	0
test_docs/779.conllu	5	216	43.2	4.779487179487179	0.62	0	0.72	0	4.166666666666667	15.74074074074074	6.018518518518518	6.481481481481482	2.7777777777777777	19.444444444444443	0	19.90740740740741	0.46296296296296297	0	4.166666666666667	1.3888888888888888	9.722222222222221	0.46296296296296297	0	9.25925925925926	0	0.4512820512820513	0	0	73.33333333333333	26.666666666666668	0	0	100.0	0	20.0	15.0	10.0	55.0	0	0	0	0	0	0	0	100.0	0	33.333333333333336	16.666666666666668	50.0	40.0	0	60.0	0	35.714285714285715	7.142857142857143	50.0	7.142857142857143	0	0	0	0	0	100.0	4.2	100.0	2.6	5.0	5.0	25.0	55.0	10.0	0	0	6.4	10.285714285714286	15.6	2.831578947368421	25	1.25	12	75.0	25.0	0	0	0	0.0	100.0	100.0	0.0	0.46296296296296297	2.314814814814815	2.314814814814815	5.555555555555555	3.240740740740741	0	4.62962962962963	0.9259259259259259	14.814814814814815	2.7777777777777777	1.3888888888888888	0	3.240740740740741	0.9259259259259259	0	15.277777777777779	4.166666666666667	0	0	0	0.9259259259259259	0	0	0.46296296296296297	0	0	0.46296296296296297	0.46296296296296297	1.3888888888888888	6.481481481481482	3.7037037037037037	0.46296296296296297	0.46296296296296297	2.7777777777777777	7.407407407407407	0	0	9.722222222222221	2.314814814814815	0	0.9259259259259259	23.80952380952381	76.19047619047619	87.5	12.5	1.4545454545454546	54.54545454545455	45.45454545454545	0	0	0
